"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-06 ~ 2026-02-05"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"22013","서울특별시 강남구 역삼동","796-29","0796","0029","강남서해그랑블","전세","70.5700","202502","15","64,000","0","7","2012","논현로63길 16","202505~202705","신규","-","","","아파트"
"22014","서울특별시 강남구 청담동","23","0023","0000","현대아파트","전세","84.7800","202502","15","68,000","0","7","1988","선릉로 748","202502~202702","갱신","-","64,000","0","아파트"
"22015","서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","전세","73.0200","202502","15","50,400","0","7","1983","개포로 516","202504~202704","갱신","사용","48,000","0","아파트"
"22016","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","59.8400","202502","15","63,000","100","7","2023","삼성로 14","202503~202703","갱신","사용","60,000","95","아파트"
"22017","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","84.6000","202502","15","50,000","220","4","2023","삼성로 14","202503~202702","갱신","사용","50,000","200","아파트"
"22018","서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","전세","73.0200","202502","15","45,000","0","15","1983","개포로 516","202502~202702","갱신","-","40,000","0","아파트"
"22019","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","전세","60.0000","202502","15","50,400","0","12","1992","개포로109길 21","202505~202705","갱신","사용","48,000","0","아파트"
"22020","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","49.8600","202502","15","54,000","0","10","1992","개포로109길 9","202504~202704","신규","-","","","아파트"
"22021","서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","전세","51.1200","202502","15","41,000","0","9","1992","개포로109길 21","202502~202702","갱신","-","37,750","0","아파트"
"22022","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","33.1800","202502","15","28,350","0","1","1992","개포로109길 9","202503~202703","갱신","사용","27,000","0","아파트"
"22023","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","39.5300","202502","15","35,000","0","10","1992","개포로109길 9","202502~202703","갱신","-","29,400","0","아파트"
"22024","서울특별시 강남구 개포동","1282","1282","0000","개포래미안포레스트","전세","74.6600","202502","15","87,150","0","8","2020","개포로 264","202502~202702","갱신","사용","83,000","0","아파트"
"22025","서울특별시 강남구 개포동","1280","1280","0000","래미안블레스티지","전세","84.9430","202502","15","105,000","0","9","2019","선릉로 8","202503~202703","갱신","사용","100,000","0","아파트"
"22026","서울특별시 강남구 개포동","1280","1280","0000","래미안블레스티지","월세","84.9500","202502","15","60,000","212","3","2019","선릉로 8","202504~202704","갱신","사용","60,000","190","아파트"
"22027","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","78.7700","202502","15","110,250","0","4","2023","삼성로 14","202503~202603","갱신","사용","105,000","0","아파트"
"22028","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","84.6000","202502","15","52,500","273","6","2023","삼성로 14","202502~202702","갱신","사용","50,000","260","아파트"
"22029","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","84.6000","202502","15","115,500","0","3","2023","삼성로 14","202504~202704","갱신","사용","110,000","0","아파트"
"22030","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","78.7700","202502","15","94,500","0","8","2023","삼성로 14","202503~202702","갱신","사용","90,000","0","아파트"
"22031","서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","전세","53.4600","202502","15","36,500","0","12","1983","개포로 516","202503~202703","신규","-","","","아파트"
"22032","서울특별시 강남구 개포동","1280","1280","0000","래미안블레스티지","월세","59.8880","202502","15","42,000","126","5","2019","선릉로 8","202504~202704","갱신","사용","40,000","120","아파트"
"22033","서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","월세","83.7000","202502","15","20,000","115","9","1983","개포로 516","202503~202703","갱신","-","20,000","100","아파트"
"22034","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","84.6000","202502","15","131,250","0","17","2023","삼성로 14","202504~202704","갱신","사용","125,000","0","아파트"
"22035","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","59.9800","202502","15","86,100","0","7","2023","삼성로 14","202503~202702","갱신","사용","82,000","0","아파트"
"22036","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","59.9800","202502","15","90,000","0","14","2023","삼성로 14","202504~202704","갱신","사용","86,000","0","아파트"
"22037","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","전세","49.9500","202502","15","68,200","0","4","2023","삼성로 14","202505~202705","갱신","사용","65,000","0","아파트"
"22038","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202502","15","58,800","0","11","1979","삼성로 212","202502~202609","갱신","-","58,800","0","아파트"
"22039","서울특별시 강남구 대치동","316","0316","0000","은마","월세","84.4300","202502","15","77,000","16","12","1980","삼성로 212","202504~202704","갱신","사용","77,000","0","아파트"
"22040","서울특별시 강남구 대치동","506","0506","0000","선경2차(8동-12동)","전세","127.7500","202502","15","120,700","0","14","1985","삼성로 151","202504~202704","갱신","사용","115,000","0","아파트"
"22041","서울특별시 강남구 대치동","907-2","0907","0002","대치한신휴플러스","월세","74.1500","202502","15","20,000","200","9","2005","선릉로76길 12","202505~202705","신규","-","","","아파트"
"22042","서울특별시 강남구 대치동","316","0316","0000","은마","월세","76.7900","202502","15","20,000","150","10","1979","삼성로 212","202503~202703","신규","-","","","아파트"
"22043","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202502","15","75,000","0","4","1979","삼성로 212","202505~202705","신규","-","","","아파트"
"22044","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","전세","84.5800","202502","15","94,500","0","6","2000","도곡로78길 22","202505~202704","갱신","사용","90,000","0","아파트"
"22045","서울특별시 강남구 대치동","316","0316","0000","은마","월세","76.7900","202502","15","7,000","185","7","1980","삼성로 212","202504~202704","갱신","사용","7,000","175","아파트"
"22046","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202502","15","57,750","0","8","1980","삼성로 212","202502~202702","갱신","사용","55,000","0","아파트"
"22047","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","월세","84.9600","202502","15","70,000","25","3","1985","삼성로 150","202505~202705","갱신","사용","70,000","10","아파트"
"22048","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","전세","126.3300","202502","15","105,000","0","4","1985","삼성로 150","202502~202702","갱신","사용","100,000","0","아파트"
"22049","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","월세","84.4800","202502","15","54,000","120","7","1983","삼성로 150","202503~202703","갱신","-","50,000","120","아파트"
"22050","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202502","15","75,000","0","4","1979","삼성로 212","202506~202706","신규","-","","","아파트"
"22051","서울특별시 강남구 대치동","988-4","0988","0004","대치효성","전세","84.9100","202502","15","86,100","0","5","1999","삼성로64길 12","202503~202603","갱신","-","85,995","0","아파트"
"22052","서울특별시 강남구 대치동","975-20","0975","0020","세영팔레스타운","전세","84.8500","202502","15","120,000","0","7","2002","영동대로65길 57","202503~202703","신규","-","","","아파트"
"22053","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202502","15","48,300","0","7","1980","삼성로 212","202503~202703","갱신","사용","46,000","0","아파트"
"22054","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","전세","126.3300","202502","15","130,000","0","7","1985","삼성로 150","202503~202803","신규","-","","","아파트"
"22055","서울특별시 강남구 대치동","316","0316","0000","은마","전세","84.4300","202502","15","52,500","0","8","1980","삼성로 212","202504~202704","갱신","사용","50,000","0","아파트"
"22056","서울특별시 강남구 대치동","316","0316","0000","은마","전세","84.4300","202502","15","57,500","0","14","1980","삼성로 212","202504~202704","갱신","사용","55,000","0","아파트"
"22057","서울특별시 강남구 대치동","316","0316","0000","은마","월세","76.7900","202502","15","10,000","200","8","1980","삼성로 212","202503~202703","갱신","사용","10,000","190","아파트"
"22058","서울특별시 강남구 대치동","316","0316","0000","은마","전세","84.4300","202502","15","68,250","0","10","1979","삼성로 212","202503~202703","갱신","사용","65,000","0","아파트"
"22059","서울특별시 강남구 대치동","63","0063","0000","대치우성아파트1동,2동,3동,5동,6동,7동","전세","115.5900","202502","15","100,000","0","14","1984","영동대로 230","202503~202703","신규","-","","","아파트"
"22060","서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","전세","59.8800","202502","15","70,350","0","11","2000","도곡로78길 22","202504~202704","갱신","사용","67,000","0","아파트"
"22061","서울특별시 강남구 대치동","650","0650","0000","청암빌라트","전세","163.8000","202502","15","110,000","0","5","1991","남부순환로391길 7","202502~202702","갱신","사용","110,000","0","아파트"
"22062","서울특별시 강남구 대치동","316","0316","0000","은마","월세","76.7900","202502","15","58,800","12","11","1979","삼성로 212","202502~202609","갱신","-","58,800","0","아파트"
"22063","서울특별시 강남구 개포동","1280","1280","0000","래미안블레스티지","월세","99.9190","202502","15","70,000","390","8","2019","선릉로 8","202504~202704","갱신","-","70,000","226","아파트"
"22064","서울특별시 강남구 개포동","177","0177","0000","현대아파트3","월세","163.8500","202502","15","80,000","190","5","1986","개포로 409","202504~202704","신규","-","","","아파트"
"22065","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","전세","33.1800","202502","15","26,250","0","4","1992","개포로109길 9","202504~202610","갱신","사용","25,000","0","아파트"
"22066","서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","월세","33.1800","202502","15","10,000","80","11","1992","개포로109길 9","202504~202704","신규","-","","","아파트"
"22067","서울특별시 강남구 개포동","1284","1284","0000","개포자이프레지던스","월세","84.6000","202502","15","20,000","560","9","2023","삼성로 14","202503~202703","신규","-","","","아파트"
"22068","서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","월세","83.7000","202502","15","20,000","115","9","1983","개포로 516","202503~202703","갱신","-","20,000","100","아파트"
